disease,state,year,weeks_reporting,count,population
Measles,Utah,1974,30,15,1202301
Measles,Utah,1975,36,355,1245526
Measles,Utah,1976,52,2197,1290183
Measles,Utah,1977,46,24,1335272
Measles,Utah,1978,46,46,1379653
Measles,Utah,1979,49,22,1422044
Measles,Utah,1980,48,45,1461037
Measles,Utah,1981,0,0,1495481
Measles,Utah,1982,10,3,1525668
Measles,Utah,1983,4,10,1552360
Measles,Utah,1984,52,28,1576418
Measles,Utah,1985,0,0,1598784
Measles,Utah,1986,26,13,1620472
Measles,Utah,1987,0,0,1642554
Measles,Utah,1988,0,0,1666165
Measles,Utah,1989,30,119,1692503
Measles,Utah,1990,31,147,1722850
Measles,Utah,1991,36,220,1758275
Measles,Utah,1992,0,0,1798646
Measles,Utah,1993,0,0,1843507
Measles,Utah,1994,39,153,1892358
Measles,Utah,1995,8,0,1944650
Measles,Utah,1996,32,119,1999766
Measles,Utah,1997,22,1,2057008
Measles,Utah,1998,0,0,2115593
Measles,Utah,1999,27,2,2174640
Measles,Utah,2000,37,3,2233169
Measles,Utah,2001,0,0,2290312
Measles,Utah,2002,4,0,2345993
Measles,Utah,2003,0,0,2400368
Measles,Vermont,1928,48,1199,358599
Measles,Vermont,1929,41,378,359226
Measles,Vermont,1930,42,852,359611
Measles,Vermont,1931,45,1143,359712
Measles,Vermont,1932,46,4103,359580
Measles,Vermont,1933,43,1116,359293
Measles,Vermont,1934,44,1359,358925
Measles,Vermont,1935,51,1390,358551
Measles,Vermont,1936,42,10620,358248
Measles,Vermont,1937,41,1030,358089
Measles,Vermont,1938,48,5886,358149
Measles,Vermont,1939,50,3688,358505
Measles,Vermont,1940,48,880,359231
Measles,Vermont,1941,48,1339,360380
Measles,Vermont,1942,50,3677,361899
Measles,Vermont,1943,47,7600,363711
Measles,Vermont,1944,47,2361,365737
Measles,Vermont,1945,48,568,367895
Measles,Vermont,1946,52,2938,370105
Measles,Vermont,1947,44,4776,372282
Measles,Vermont,1948,40,1462,374340
Measles,Vermont,1949,47,6315,376191
Measles,Vermont,1950,47,597,377747
Measles,Vermont,1951,49,4275,378949
Measles,Vermont,1952,48,5246,379869
Measles,Vermont,1953,46,565,380612
Measles,Vermont,1954,51,2866,381283
Measles,Vermont,1955,46,7106,381989
Measles,Vermont,1956,50,1285,382839
Measles,Vermont,1957,43,2863,383942
Measles,Vermont,1958,47,2087,385407
Measles,Vermont,1959,45,2034,387348
Measles,Vermont,1960,47,3475,389881
Measles,Vermont,1961,44,1154,393098
Measles,Vermont,1962,47,2037,396971
Measles,Vermont,1963,41,1611,401442
Measles,Vermont,1964,49,2381,406453
Measles,Vermont,1965,52,1457,411945
Measles,Vermont,1966,51,327,417855
Measles,Vermont,1967,51,42,424120
Measles,Vermont,1968,47,8,430670
Measles,Vermont,1969,41,3,437433
Measles,Vermont,1970,42,9,444330
Measles,Vermont,1971,46,123,451289
Measles,Vermont,1972,48,80,458274
Measles,Vermont,1973,48,121,465258
Measles,Vermont,1974,39,57,472211
Measles,Vermont,1975,38,74,479102
Measles,Vermont,1976,30,169,485900
Measles,Vermont,1977,47,235,492570
Measles,Vermont,1978,49,53,499077
Measles,Vermont,1979,51,119,505385
Measles,Vermont,1980,50,216,511456
Measles,Vermont,1981,45,2,517263
Measles,Vermont,1982,51,2,522825
Measles,Vermont,1983,0,0,528174
Measles,Vermont,1984,33,4,533345
Measles,Vermont,1985,0,0,538373
Measles,Vermont,1986,0,0,543296
Measles,Vermont,1987,48,22,548155
Measles,Vermont,1988,0,0,552989
Measles,Vermont,1989,37,1,557842
Measles,Vermont,1990,0,0,562758
Measles,Vermont,1991,38,4,567766
Measles,Vermont,1992,0,0,572831
Measles,Vermont,1993,48,31,577902
Measles,Vermont,1994,25,1,582926
Measles,Vermont,1995,0,0,587845
Measles,Vermont,1996,42,1,592604
Measles,Vermont,1997,1,59,597142
Measles,Vermont,1998,20,0,601400
Measles,Vermont,1999,0,0,605316
Measles,Vermont,2000,28,1,608827
Measles,Vermont,2001,44,1,611887
Measles,Vermont,2002,0,0,614522
Measles,Vermont,2003,0,0,616773
Measles,Virginia,1928,0,0,2401199
Measles,Virginia,1929,0,0,2410933
Measles,Virginia,1930,0,0,2421851
Measles,Virginia,1931,0,0,2434415
Measles,Virginia,1932,27,1309,2448960
Measles,Virginia,1933,52,8656,2465798
Measles,Virginia,1934,52,28795,2485254
Measles,Virginia,1935,52,18329,2507671
Measles,Virginia,1936,49,3263,2533410
Measles,Virginia,1937,50,8739,2562857
Measles,Virginia,1938,52,12557,2596428
Measles,Virginia,1939,51,10529,2634570
Measles,Virginia,1940,48,5550,2677773
Measles,Virginia,1941,48,29558,2726395
Measles,Virginia,1942,50,5398,2780108
Measles,Virginia,1943,47,10684,2838384
Measles,Virginia,1944,47,15444,2900653
Measles,Virginia,1945,48,2058,2966294
Measles,Virginia,1946,52,12393,3034625
Measles,Virginia,1947,50,7753,3104896
Measles,Virginia,1948,44,6135,3176279
Measles,Virginia,1949,52,21377,3247869
Measles,Virginia,1950,51,2832,3318680
Measles,Virginia,1951,49,14035,3387860
Measles,Virginia,1952,48,13200,3455383
Measles,Virginia,1953,49,4943,3521459
Measles,Virginia,1954,52,23945,3586328
Measles,Virginia,1955,49,4310,3650255
Measles,Virginia,1956,52,23616,3713534
Measles,Virginia,1957,50,4946,3776485
Measles,Virginia,1958,49,21533,3839453
Measles,Virginia,1959,48,13801,3902809
Measles,Virginia,1960,51,7396,3966949
Measles,Virginia,1961,50,11709,4032201
Measles,Virginia,1962,51,9660,4098525
Measles,Virginia,1963,47,7377,4165780
Measles,Virginia,1964,51,11973,4233813
Measles,Virginia,1965,52,4117,4302462
Measles,Virginia,1966,51,2256,4371553
Measles,Virginia,1967,52,2346,4440903
Measles,Virginia,1968,51,433,4510316
Measles,Virginia,1969,50,934,4579585
Measles,Virginia,1970,51,2466,4648494
Measles,Virginia,1971,51,1563,4716888
Measles,Virginia,1972,44,77,4784911
Measles,Virginia,1973,49,435,4852796
Measles,Virginia,1974,47,43,4920790
Measles,Virginia,1975,50,43,4989154
Measles,Virginia,1976,50,856,5058168
Measles,Virginia,1977,48,2676,5128123
Measles,Virginia,1978,49,2648,5199330
Measles,Virginia,1979,49,320,5272114
Measles,Virginia,1980,48,358,5346818
Measles,Virginia,1981,33,13,5423715
Measles,Virginia,1982,48,8,5502729
Measles,Virginia,1983,42,21,5583684
Measles,Virginia,1984,41,4,5666393
Measles,Virginia,1985,43,28,5750657
Measles,Virginia,1986,34,51,5836264
Measles,Virginia,1987,28,1,5922986
Measles,Virginia,1988,38,212,6010582
Measles,Virginia,1989,33,25,6098796
Measles,Virginia,1990,45,75,6187358
Measles,Virginia,1991,40,21,6276031
Measles,Virginia,1992,42,15,6364773
Measles,Virginia,1993,0,0,6453592
Measles,Virginia,1994,46,2,6542496
Measles,Virginia,1995,0,0,6631499
Measles,Virginia,1996,30,1,6720613
Measles,Virginia,1997,25,2,6809854
Measles,Virginia,1998,36,0,6899238
Measles,Virginia,1999,36,18,6988785
Measles,Virginia,2000,24,2,7078515
Measles,Virginia,2001,20,1,7168459
Measles,Virginia,2002,0,0,7258685
Measles,Virginia,2003,0,0,7349269
Measles,Washington,1928,52,5348,1522219
Measles,Washington,1929,52,3866,1544172
Measles,Washington,1930,52,9904,1563396
Measles,Washington,1931,51,3121,1579207
Measles,Washington,1932,50,10009,1592292
Measles,Washington,1933,51,2481,1603725
Measles,Washington,1934,51,7628,1614623
Measles,Washington,1935,52,8560,1626134
Measles,Washington,1936,50,7665,1639440
Measles,Washington,1937,51,1737,1655767
Measles,Washington,1938,52,1909,1676398
Measles,Washington,1939,51,19868,1702707
Measles,Washington,1940,48,16005,1736191
Measles,Washington,1941,48,2116,1778078
Measles,Washington,1942,50,12276,1827948
Measles,Washington,1943,47,15510,1884913
Measles,Washington,1944,47,5524,1947996
Measles,Washington,1945,48,6436,2016085
Measles,Washington,1946,51,11753,2087893
Measles,Washington,1947,50,1413,2161927
Measles,Washington,1948,44,10876,2236465
Measles,Washington,1949,52,12644,2309543
Measles,Washington,1950,49,3404,2378963
Measles,Washington,1951,48,17776,2442804
Measles,Washington,1952,49,5973,2501026
Measles,Washington,1953,49,11667,2554187
Measles,Washington,1954,50,21574,2602965
Measles,Washington,1955,48,11068,2648142
Measles,Washington,1956,51,12842,2690592
Measles,Washington,1957,51,16735,2731267
Measles,Washington,1958,49,10654,2771191
Measles,Washington,1959,48,14457,2811455
Measles,Washington,1960,49,13023,2853214
Measles,Washington,1961,51,8685,2897471
Measles,Washington,1962,50,20714,2944397
Measles,Washington,1963,47,4933,2993942
Measles,Washington,1964,50,19978,3046057
Measles,Washington,1965,52,7587,3100686
Measles,Washington,1966,51,5096,3157768
Measles,Washington,1967,52,5679,3217235
Measles,Washington,1968,52,598,3279015
Measles,Washington,1969,50,56,3343024
Measles,Washington,1970,49,678,3409169
Measles,Washington,1971,49,1142,3477326
Measles,Washington,1972,50,987,3547263
Measles,Washington,1973,49,888,3618704
Measles,Washington,1974,47,79,3691346
Measles,Washington,1975,52,300,3764862
Measles,Washington,1976,50,387,3838897
Measles,Washington,1977,47,481,3913069
Measles,Washington,1978,49,429,3986966
Measles,Washington,1979,50,1039,4060150
Measles,Washington,1980,50,173,4132156
Measles,Washington,1981,31,4,4202665
Measles,Washington,1982,46,37,4272055
Measles,Washington,1983,42,31,4340912
Measles,Washington,1984,48,172,4409870
Measles,Washington,1985,40,89,4479602
Measles,Washington,1986,43,214,4550828
Measles,Washington,1987,36,48,4624310
Measles,Washington,1988,33,7,4700862
Measles,Washington,1989,35,52,4781348
Measles,Washington,1990,37,329,4866692
Measles,Washington,1991,37,77,4957590
Measles,Washington,1992,0,0,5053591
Measles,Washington,1993,0,0,5153900
Measles,Washington,1994,0,0,5257654
Measles,Washington,1995,41,21,5363915
Measles,Washington,1996,47,51,5471663
Measles,Washington,1997,23,15,5579793
Measles,Washington,1998,26,0,5687112
Measles,Washington,1999,0,0,5792342
Measles,Washington,2000,20,0,5894121
Measles,Washington,2001,28,0,5991319
Measles,Washington,2002,0,0,6084016
Measles,Washington,2003,0,0,6172643
Measles,West Virginia,1928,52,3323,1680235
Measles,West Virginia,1929,51,6527,1705429
Measles,West Virginia,1930,52,2733,1729205
Measles,West Virginia,1931,52,5070,1751308
Measles,West Virginia,1932,52,10476,1771815
Measles,West Virginia,1933,51,5315,1790901
Measles,West Virginia,1934,52,4105,1808755
Measles,West Virginia,1935,51,10870,1825578
Measles,West Virginia,1936,44,1144,1841583
Measles,West Virginia,1937,50,1995,1856989
Measles,West Virginia,1938,50,10881,1872030
Measles,West Virginia,1939,51,1856,1886942
Measles,West Virginia,1940,48,574,1901974
Measles,West Virginia,1941,48,11165,1917274
Measles,West Virginia,1942,50,5564,1932565
Measles,West Virginia,1943,47,2330,1947457
Measles,West Virginia,1944,47,8484,1961544
Measles,West Virginia,1945,48,1361,1974413
Measles,West Virginia,1946,47,2568,1985639
Measles,West Virginia,1947,47,2705,1994794
Measles,West Virginia,1948,38,5611,2001447
Measles,West Virginia,1949,52,3637,2005173
Measles,West Virginia,1950,50,5881,2005552
Measles,West Virginia,1951,48,4509,2002299
Measles,West Virginia,1952,49,5289,1995621
Measles,West Virginia,1953,48,5972,1985856
Measles,West Virginia,1954,51,9755,1973353
Measles,West Virginia,1955,49,3839,1958465
Measles,West Virginia,1956,51,10903,1941544
Measles,West Virginia,1957,50,3411,1922941
Measles,West Virginia,1958,49,12125,1902998
Measles,West Virginia,1959,47,7538,1882050
Measles,West Virginia,1960,49,3528,1860421
Measles,West Virginia,1961,51,7842,1838502
Measles,West Virginia,1962,51,9970,1816991
Measles,West Virginia,1963,47,12505,1796634
Measles,West Virginia,1964,51,9321,1778141
Measles,West Virginia,1965,52,14872,1762200
Measles,West Virginia,1966,51,5564,1749477
Measles,West Virginia,1967,52,1496,1740635
Measles,West Virginia,1968,52,362,1736343
Measles,West Virginia,1969,51,242,1737298
Measles,West Virginia,1970,51,349,1744237
Measles,West Virginia,1971,51,575,1757602
Measles,West Virginia,1972,49,279,1776420
Measles,West Virginia,1973,51,226,1799353
Measles,West Virginia,1974,50,234,1825021
Measles,West Virginia,1975,52,220,1851977
Measles,West Virginia,1976,52,212,1878690
Measles,West Virginia,1977,49,267,1903537
Measles,West Virginia,1978,51,885,1924819
Measles,West Virginia,1979,51,89,1940779
Measles,West Virginia,1980,42,35,1949644
Measles,West Virginia,1981,42,12,1950183
Measles,West Virginia,1982,44,2,1943276
Measles,West Virginia,1983,1,1,1930383
Measles,West Virginia,1984,0,0,1912990
Measles,West Virginia,1985,37,47,1892575
Measles,West Virginia,1986,36,2,1870576
Measles,West Virginia,1987,0,0,1848374
Measles,West Virginia,1988,40,6,1827291
Measles,West Virginia,1989,31,53,1808587
Measles,West Virginia,1990,39,6,1793477
Measles,West Virginia,1991,0,0,1782845
Measles,West Virginia,1992,0,0,1776378
Measles,West Virginia,1993,0,0,1773494
Measles,West Virginia,1994,24,36,1773638
Measles,West Virginia,1995,0,0,1776274
Measles,West Virginia,1996,0,0,1780874
Measles,West Virginia,1997,1,1,1786913
Measles,West Virginia,1998,0,0,1793862
Measles,West Virginia,1999,0,0,1801186
Measles,West Virginia,2000,0,0,1808344
Measles,West Virginia,2001,0,0,1814887
Measles,West Virginia,2002,0,0,1820780
Measles,West Virginia,2003,0,0,1826090
Measles,Wisconsin,1928,52,3642,2885694
Measles,Wisconsin,1929,52,29825,2913225
Measles,Wisconsin,1930,52,22082,2939006
Measles,Wisconsin,1931,52,15146,2962864
Measles,Wisconsin,1932,52,28255,2984994
Measles,Wisconsin,1933,52,9651,3005691
Measles,Wisconsin,1934,52,40706,3025264
Measles,Wisconsin,1935,52,43453,3044033
Measles,Wisconsin,1936,50,3900,3062325
Measles,Wisconsin,1937,50,2055,3080478
Measles,Wisconsin,1938,52,72746,3098835
Measles,Wisconsin,1939,50,23975,3117751
Measles,Wisconsin,1940,48,20007,3137587
Measles,Wisconsin,1941,48,31184,3158678
Measles,Wisconsin,1942,50,23870,3181216
Measles,Wisconsin,1943,47,38898,3205364
Measles,Wisconsin,1944,47,41957,3231289
Measles,Wisconsin,1945,48,4903,3259165
Measles,Wisconsin,1946,52,42237,3289177
Measles,Wisconsin,1947,50,12454,3321517
Measles,Wisconsin,1948,44,30693,3356385
Measles,Wisconsin,1949,52,39712,3393996
Measles,Wisconsin,1950,51,18796,3434575
Measles,Wisconsin,1951,48,32948,3478264
Measles,Wisconsin,1952,49,39581,3524811
Measles,Wisconsin,1953,49,40911,3573855
Measles,Wisconsin,1954,52,10448,3625011
Measles,Wisconsin,1955,49,51103,3677874
Measles,Wisconsin,1956,52,26782,3732014
Measles,Wisconsin,1957,50,37181,3786974
Measles,Wisconsin,1958,47,64000,3842268
Measles,Wisconsin,1959,47,14972,3897383
Measles,Wisconsin,1960,51,43191,3951777
Measles,Wisconsin,1961,51,37401,4004968
Measles,Wisconsin,1962,51,14793,4056816
Measles,Wisconsin,1963,48,58107,4107272
Measles,Wisconsin,1964,51,15425,4156286
Measles,Wisconsin,1965,52,20407,4203815
Measles,Wisconsin,1966,51,31459,4249813
Measles,Wisconsin,1967,52,2131,4294241
Measles,Wisconsin,1968,52,1384,4337060
Measles,Wisconsin,1969,51,671,4378235
Measles,Wisconsin,1970,51,1384,4417731
Measles,Wisconsin,1971,51,3942,4455510
Measles,Wisconsin,1972,50,3455,4491500
Measles,Wisconsin,1973,51,1361,4525620
Measles,Wisconsin,1974,50,637,4557793
Measles,Wisconsin,1975,52,1472,4587941
Measles,Wisconsin,1976,52,4096,4615990
Measles,Wisconsin,1977,49,2107,4641866
Measles,Wisconsin,1978,51,1557,4665500
Measles,Wisconsin,1979,51,647,4686822
Measles,Wisconsin,1980,48,1479,4705767
Measles,Wisconsin,1981,28,6,4722410
Measles,Wisconsin,1982,1,1,4737376
Measles,Wisconsin,1983,0,0,4751438
Measles,Wisconsin,1984,35,32,4765381
Measles,Wisconsin,1985,45,58,4779997
Measles,Wisconsin,1986,42,279,4796090
Measles,Wisconsin,1987,32,146,4814473
Measles,Wisconsin,1988,0,0,4835977
Measles,Wisconsin,1989,22,316,4861451
Measles,Wisconsin,1990,46,657,4891769
Measles,Wisconsin,1991,37,7,4927545
Measles,Wisconsin,1992,0,0,4968242
Measles,Wisconsin,1993,9,0,5013015
Measles,Wisconsin,1994,40,2,5060999
Measles,Wisconsin,1995,34,0,5111299
Measles,Wisconsin,1996,35,1,5162987
Measles,Wisconsin,1997,5,0,5215094
Measles,Wisconsin,1998,1,0,5266615
Measles,Wisconsin,1999,0,0,5316503
Measles,Wisconsin,2000,0,0,5363675
Measles,Wisconsin,2001,0,0,5407258
Measles,Wisconsin,2002,0,0,5447341
Measles,Wisconsin,2003,0,0,5484273
Measles,Wyoming,1928,35,500,220376
Measles,Wyoming,1929,43,696,223016
Measles,Wyoming,1930,35,772,225565
Measles,Wyoming,1931,41,139,228039
Measles,Wyoming,1932,45,557,230458
Measles,Wyoming,1933,50,573,232845
Measles,Wyoming,1934,47,2254,235223
Measles,Wyoming,1935,52,2217,237616
Measles,Wyoming,1936,39,138,240051
Measles,Wyoming,1937,42,170,242553
Measles,Wyoming,1938,51,889,245149
Measles,Wyoming,1939,51,3458,247869
Measles,Wyoming,1940,48,990,250742
Measles,Wyoming,1941,48,944,253795
Measles,Wyoming,1942,50,1596,257038
Measles,Wyoming,1943,47,2691,260476
Measles,Wyoming,1944,47,1763,264115
Measles,Wyoming,1945,48,377,267960
Measles,Wyoming,1946,46,1011,272018
Measles,Wyoming,1947,46,440,276297
Measles,Wyoming,1948,41,2167,280803
Measles,Wyoming,1949,49,558,285544
Measles,Wyoming,1950,42,609,290529
Measles,Wyoming,1951,44,2193,295744
Measles,Wyoming,1952,47,681,301083
Measles,Wyoming,1953,46,1443,306410
Measles,Wyoming,1954,44,1148,311578
Measles,Wyoming,1955,41,555,316430
Measles,Wyoming,1956,41,1999,320803
Measles,Wyoming,1957,38,218,324526
Measles,Wyoming,1958,45,1365,327426
Measles,Wyoming,1959,40,900,329329
Measles,Wyoming,1960,33,694,330066
Measles,Wyoming,1961,35,484,329572
Measles,Wyoming,1962,29,476,328162
Measles,Wyoming,1963,23,329,326250
Measles,Wyoming,1964,32,286,324243
Measles,Wyoming,1965,52,751,322538
Measles,Wyoming,1966,51,235,321526
Measles,Wyoming,1967,48,207,321596
Measles,Wyoming,1968,52,55,323145
Measles,Wyoming,1969,2,8,326595
Measles,Wyoming,1970,34,11,332416
Measles,Wyoming,1971,46,85,340985
Measles,Wyoming,1972,34,51,352081
Measles,Wyoming,1973,45,72,365309
Measles,Wyoming,1974,40,17,380233
Measles,Wyoming,1975,27,3,396342
Measles,Wyoming,1976,32,4,413027
Measles,Wyoming,1977,39,25,429572
Measles,Wyoming,1978,0,0,445144
Measles,Wyoming,1979,25,2,458809
Measles,Wyoming,1980,0,0,469557
Measles,Wyoming,1981,11,1,476591
Measles,Wyoming,1982,13,0,480117
Measles,Wyoming,1983,0,0,480671
Measles,Wyoming,1984,0,0,478860
Measles,Wyoming,1985,14,5,475320
Measles,Wyoming,1986,0,0,470694
Measles,Wyoming,1987,0,0,465612
Measles,Wyoming,1988,0,0,460682
Measles,Wyoming,1989,0,0,456486
Measles,Wyoming,1990,0,0,453588
Measles,Wyoming,1991,21,3,452414
Measles,Wyoming,1992,39,1,452883
Measles,Wyoming,1993,0,0,454802
Measles,Wyoming,1994,0,0,457989
Measles,Wyoming,1995,0,0,462267
Measles,Wyoming,1996,19,1,467464
Measles,Wyoming,1997,1,3,473401
Measles,Wyoming,1998,0,0,479897
Measles,Wyoming,1999,0,0,486758
Measles,Wyoming,2000,0,0,493782
Measles,Wyoming,2001,0,0,500794
Measles,Wyoming,2002,0,0,507765
Measles,Wyoming,2003,0,0,514708
