disease,state,year,weeks_reporting,count,population
Polio,Virginia,1975,16,20,4989154
Polio,Virginia,1976,8,11,5058168
Polio,Virginia,1977,19,25,5128123
Polio,Virginia,1978,20,22,5199330
Polio,Virginia,1979,13,19,5272114
Polio,Virginia,1980,9,10,5346818
Polio,Virginia,1981,8,10,5423715
Polio,Virginia,1982,21,28,5502729
Polio,Virginia,1983,46,55,5583684
Polio,Virginia,1984,50,19,5666393
Polio,Virginia,1985,46,22,5750657
Polio,Virginia,1986,49,55,5836264
Polio,Virginia,1987,50,57,5922986
Polio,Virginia,1988,51,40,6010582
Polio,Virginia,1989,36,31,6098796
Polio,Virginia,1990,47,25,6187358
Polio,Virginia,1991,45,25,6276031
Polio,Virginia,1992,42,17,6364773
Polio,Virginia,1993,43,62,6453592
Polio,Virginia,1994,47,34,6542496
Polio,Virginia,1995,40,31,6631499
Polio,Virginia,1996,39,87,6720613
Polio,Virginia,1997,46,56,6809854
Polio,Virginia,1998,36,51,6899238
Polio,Virginia,1999,48,47,6988785
Polio,Virginia,2000,50,115,7078515
Polio,Virginia,2001,42,138,7168459
Polio,Virginia,2002,45,149,7258685
Polio,Virginia,2003,43,89,7349269
Polio,Virginia,2004,46,250,7440298
Polio,Virginia,2005,44,330,7531857
Polio,Virginia,2006,43,133,7624040
Polio,Virginia,2007,48,77,7716943
Polio,Virginia,2008,49,103,7810670
Polio,Virginia,2009,49,104,7905326
Polio,Virginia,2010,47,156,8001024
Polio,Virginia,2011,52,171,8097863
Polio,Washington,1938,50,4441,1676398
Polio,Washington,1939,52,1621,1702707
Polio,Washington,1940,51,2026,1736191
Polio,Washington,1941,51,4619,1778078
Polio,Washington,1942,51,3001,1827948
Polio,Washington,1943,52,2291,1884913
Polio,Washington,1944,52,1526,1947996
Polio,Washington,1945,52,1282,2016085
Polio,Washington,1946,52,1522,2087893
Polio,Washington,1947,51,1459,2161927
Polio,Washington,1948,50,965,2236465
Polio,Washington,1949,51,782,2309543
Polio,Washington,1950,50,2077,2378963
Polio,Washington,1951,45,633,2442804
Polio,Washington,1952,44,361,2501026
Polio,Washington,1953,44,513,2554187
Polio,Washington,1954,51,1374,2602965
Polio,Washington,1955,50,1041,2648142
Polio,Washington,1956,0,0,2690592
Polio,Washington,1957,0,0,2731267
Polio,Washington,1958,0,0,2771191
Polio,Washington,1959,0,0,2811455
Polio,Washington,1960,0,0,2853214
Polio,Washington,1961,0,0,2897471
Polio,Washington,1962,0,0,2944397
Polio,Washington,1963,0,0,2993942
Polio,Washington,1964,0,0,3046057
Polio,Washington,1965,0,0,3100686
Polio,Washington,1966,0,0,3157768
Polio,Washington,1967,0,0,3217235
Polio,Washington,1968,0,0,3279015
Polio,Washington,1969,0,0,3343024
Polio,Washington,1970,0,0,3409169
Polio,Washington,1971,0,0,3477326
Polio,Washington,1972,0,0,3547263
Polio,Washington,1973,0,0,3618704
Polio,Washington,1974,17,51,3691346
Polio,Washington,1975,16,27,3764862
Polio,Washington,1976,11,25,3838897
Polio,Washington,1977,27,62,3913069
Polio,Washington,1978,27,46,3986966
Polio,Washington,1979,8,11,4060150
Polio,Washington,1980,26,60,4132156
Polio,Washington,1981,30,57,4202665
Polio,Washington,1982,23,36,4272055
Polio,Washington,1983,43,17,4340912
Polio,Washington,1984,51,325,4409870
Polio,Washington,1985,49,92,4479602
Polio,Washington,1986,51,154,4550828
Polio,Washington,1987,51,107,4624310
Polio,Washington,1988,50,118,4700862
Polio,Washington,1989,45,194,4781348
Polio,Washington,1990,47,210,4866692
Polio,Washington,1991,45,134,4957590
Polio,Washington,1992,43,216,5053591
Polio,Washington,1993,47,94,5153900
Polio,Washington,1994,50,37,5257654
Polio,Washington,1995,46,370,5363915
Polio,Washington,1996,49,723,5471663
Polio,Washington,1997,49,379,5579793
Polio,Washington,1998,46,298,5687112
Polio,Washington,1999,49,644,5792342
Polio,Washington,2000,50,410,5894121
Polio,Washington,2001,48,171,5991319
Polio,Washington,2002,45,439,6084016
Polio,Washington,2003,43,657,6172643
Polio,Washington,2004,44,724,6257679
Polio,Washington,2005,48,819,6339647
Polio,Washington,2006,47,325,6419111
Polio,Washington,2007,50,299,6496675
Polio,Washington,2008,49,445,6572980
Polio,Washington,2009,50,315,6648698
Polio,Washington,2010,48,561,6724540
Polio,Washington,2011,48,731,6801121
Polio,West Virginia,1938,51,3015,1872030
Polio,West Virginia,1939,52,1511,1886942
Polio,West Virginia,1940,51,1843,1901974
Polio,West Virginia,1941,51,2264,1917274
Polio,West Virginia,1942,51,1400,1932565
Polio,West Virginia,1943,52,2405,1947457
Polio,West Virginia,1944,52,1378,1961544
Polio,West Virginia,1945,52,1153,1974413
Polio,West Virginia,1946,52,1198,1985639
Polio,West Virginia,1947,46,984,1994794
Polio,West Virginia,1948,52,984,2001447
Polio,West Virginia,1949,52,1051,2005173
Polio,West Virginia,1950,51,2287,2005552
Polio,West Virginia,1951,36,1263,2002299
Polio,West Virginia,1952,47,1813,1995621
Polio,West Virginia,1953,47,592,1985856
Polio,West Virginia,1954,50,1545,1973353
Polio,West Virginia,1955,51,1979,1958465
Polio,West Virginia,1956,0,0,1941544
Polio,West Virginia,1957,0,0,1922941
Polio,West Virginia,1958,0,0,1902998
Polio,West Virginia,1959,0,0,1882050
Polio,West Virginia,1960,0,0,1860421
Polio,West Virginia,1961,0,0,1838502
Polio,West Virginia,1962,0,0,1816991
Polio,West Virginia,1963,0,0,1796634
Polio,West Virginia,1964,0,0,1778141
Polio,West Virginia,1965,0,0,1762200
Polio,West Virginia,1966,0,0,1749477
Polio,West Virginia,1967,0,0,1740635
Polio,West Virginia,1968,0,0,1736343
Polio,West Virginia,1969,0,0,1737298
Polio,West Virginia,1970,0,0,1744237
Polio,West Virginia,1971,0,0,1757602
Polio,West Virginia,1972,0,0,1776420
Polio,West Virginia,1973,0,0,1799353
Polio,West Virginia,1974,4,17,1825021
Polio,West Virginia,1975,18,44,1851977
Polio,West Virginia,1976,15,25,1878690
Polio,West Virginia,1977,9,66,1903537
Polio,West Virginia,1978,16,22,1924819
Polio,West Virginia,1979,16,21,1940779
Polio,West Virginia,1980,9,22,1949644
Polio,West Virginia,1981,5,5,1950183
Polio,West Virginia,1982,10,14,1943276
Polio,West Virginia,1983,43,11,1930383
Polio,West Virginia,1984,49,13,1912990
Polio,West Virginia,1985,28,5,1892575
Polio,West Virginia,1986,43,28,1870576
Polio,West Virginia,1987,50,47,1848374
Polio,West Virginia,1988,29,12,1827291
Polio,West Virginia,1989,39,36,1808587
Polio,West Virginia,1990,46,28,1793477
Polio,West Virginia,1991,42,8,1782845
Polio,West Virginia,1992,33,11,1776378
Polio,West Virginia,1993,42,12,1773494
Polio,West Virginia,1994,49,6,1773638
Polio,West Virginia,1995,0,0,1776274
Polio,West Virginia,1996,39,7,1780874
Polio,West Virginia,1997,46,6,1786913
Polio,West Virginia,1998,37,4,1793862
Polio,West Virginia,1999,37,4,1801186
Polio,West Virginia,2000,26,1,1808344
Polio,West Virginia,2001,42,3,1814887
Polio,West Virginia,2002,40,30,1820780
Polio,West Virginia,2003,39,26,1826090
Polio,West Virginia,2004,40,22,1830889
Polio,West Virginia,2005,44,46,1835246
Polio,West Virginia,2006,42,43,1839236
Polio,West Virginia,2007,42,18,1842932
Polio,West Virginia,2008,35,8,1846406
Polio,West Virginia,2009,47,28,1849735
Polio,West Virginia,2010,51,91,1852994
Polio,West Virginia,2011,30,37,1856246
Polio,Wisconsin,1938,51,12739,3098835
Polio,Wisconsin,1939,52,10985,3117751
Polio,Wisconsin,1940,51,7070,3137587
Polio,Wisconsin,1941,51,8984,3158678
Polio,Wisconsin,1942,51,10441,3181216
Polio,Wisconsin,1943,52,11240,3205364
Polio,Wisconsin,1944,52,5185,3231289
Polio,Wisconsin,1945,52,3414,3259165
Polio,Wisconsin,1946,52,7031,3289177
Polio,Wisconsin,1947,51,7597,3321517
Polio,Wisconsin,1948,52,3011,3356385
Polio,Wisconsin,1949,51,3298,3393996
Polio,Wisconsin,1950,51,6236,3434575
Polio,Wisconsin,1951,47,2631,3478264
Polio,Wisconsin,1952,48,2061,3524811
Polio,Wisconsin,1953,49,1179,3573855
Polio,Wisconsin,1954,52,2126,3625011
Polio,Wisconsin,1955,51,2196,3677874
Polio,Wisconsin,1956,0,0,3732014
Polio,Wisconsin,1957,0,0,3786974
Polio,Wisconsin,1958,0,0,3842268
Polio,Wisconsin,1959,0,0,3897383
Polio,Wisconsin,1960,0,0,3951777
Polio,Wisconsin,1961,0,0,4004968
Polio,Wisconsin,1962,0,0,4056816
Polio,Wisconsin,1963,0,0,4107272
Polio,Wisconsin,1964,0,0,4156286
Polio,Wisconsin,1965,0,0,4203815
Polio,Wisconsin,1966,0,0,4249813
Polio,Wisconsin,1967,0,0,4294241
Polio,Wisconsin,1968,0,0,4337060
Polio,Wisconsin,1969,0,0,4378235
Polio,Wisconsin,1970,0,0,4417731
Polio,Wisconsin,1971,0,0,4455510
Polio,Wisconsin,1972,0,0,4491500
Polio,Wisconsin,1973,0,0,4525620
Polio,Wisconsin,1974,33,124,4557793
Polio,Wisconsin,1975,38,109,4587941
Polio,Wisconsin,1976,25,47,4615990
Polio,Wisconsin,1977,15,26,4641866
Polio,Wisconsin,1978,24,44,4665500
Polio,Wisconsin,1979,12,18,4686822
Polio,Wisconsin,1980,16,27,4705767
Polio,Wisconsin,1981,17,29,4722410
Polio,Wisconsin,1982,21,38,4737376
Polio,Wisconsin,1983,45,60,4751438
Polio,Wisconsin,1984,48,62,4765381
Polio,Wisconsin,1985,45,158,4779997
Polio,Wisconsin,1986,46,101,4796090
Polio,Wisconsin,1987,46,68,4814473
Polio,Wisconsin,1988,43,50,4835977
Polio,Wisconsin,1989,29,95,4861451
Polio,Wisconsin,1990,45,99,4891769
Polio,Wisconsin,1991,43,89,4927545
Polio,Wisconsin,1992,41,214,4968242
Polio,Wisconsin,1993,43,323,5013015
Polio,Wisconsin,1994,45,22,5060999
Polio,Wisconsin,1995,38,11,5111299
Polio,Wisconsin,1996,46,3,5162987
Polio,Wisconsin,1997,43,79,5215094
Polio,Wisconsin,1998,41,34,5266615
Polio,Wisconsin,1999,25,64,5316503
Polio,Wisconsin,2000,41,72,5363675
Polio,Wisconsin,2001,46,97,5407258
Polio,Wisconsin,2002,46,112,5447341
Polio,Wisconsin,2003,43,208,5484273
Polio,Wisconsin,2004,44,4045,5518418
Polio,Wisconsin,2005,48,1074,5550158
Polio,Wisconsin,2006,46,113,5579888
Polio,Wisconsin,2007,42,195,5608014
Polio,Wisconsin,2008,26,107,5634954
Polio,Wisconsin,2009,49,115,5661132
Polio,Wisconsin,2010,48,304,5686986
Polio,Wisconsin,2011,52,351,5712883
Polio,Wyoming,1938,51,559,245149
Polio,Wyoming,1939,52,473,247869
Polio,Wyoming,1940,51,207,250742
Polio,Wyoming,1941,51,379,253795
Polio,Wyoming,1942,51,347,257038
Polio,Wyoming,1943,52,210,260476
Polio,Wyoming,1944,52,370,264115
Polio,Wyoming,1945,50,212,267960
Polio,Wyoming,1946,40,248,272018
Polio,Wyoming,1947,39,218,276297
Polio,Wyoming,1948,34,163,280803
Polio,Wyoming,1949,17,37,285544
Polio,Wyoming,1950,33,120,290529
Polio,Wyoming,1951,41,414,295744
Polio,Wyoming,1952,37,367,301083
Polio,Wyoming,1953,23,53,306410
Polio,Wyoming,1954,13,21,311578
Polio,Wyoming,1955,35,126,316430
Polio,Wyoming,1956,0,0,320803
Polio,Wyoming,1957,0,0,324526
Polio,Wyoming,1958,0,0,327426
Polio,Wyoming,1959,0,0,329329
Polio,Wyoming,1960,0,0,330066
Polio,Wyoming,1961,0,0,329572
Polio,Wyoming,1962,0,0,328162
Polio,Wyoming,1963,0,0,326250
Polio,Wyoming,1964,0,0,324243
Polio,Wyoming,1965,0,0,322538
Polio,Wyoming,1966,0,0,321526
Polio,Wyoming,1967,0,0,321596
Polio,Wyoming,1968,0,0,323145
Polio,Wyoming,1969,0,0,326595
Polio,Wyoming,1970,0,0,332416
Polio,Wyoming,1971,0,0,340985
Polio,Wyoming,1972,0,0,352081
Polio,Wyoming,1973,0,0,365309
Polio,Wyoming,1974,1,1,380233
Polio,Wyoming,1975,4,7,396342
Polio,Wyoming,1976,0,0,413027
Polio,Wyoming,1977,0,0,429572
Polio,Wyoming,1978,0,0,445144
Polio,Wyoming,1979,0,0,458809
Polio,Wyoming,1980,2,2,469557
Polio,Wyoming,1981,3,7,476591
Polio,Wyoming,1982,4,4,480117
Polio,Wyoming,1983,41,6,480671
Polio,Wyoming,1984,43,6,478860
Polio,Wyoming,1985,6,1,475320
Polio,Wyoming,1986,32,4,470694
Polio,Wyoming,1987,50,5,465612
Polio,Wyoming,1988,49,1,460682
Polio,Wyoming,1989,13,0,456486
Polio,Wyoming,1990,1,1,453588
Polio,Wyoming,1991,42,4,452414
Polio,Wyoming,1992,0,0,452883
Polio,Wyoming,1993,47,1,454802
Polio,Wyoming,1994,0,0,457989
Polio,Wyoming,1995,28,1,462267
Polio,Wyoming,1996,27,9,467464
Polio,Wyoming,1997,49,8,473401
Polio,Wyoming,1998,33,1,479897
Polio,Wyoming,1999,43,1,486758
Polio,Wyoming,2000,28,5,493782
Polio,Wyoming,2001,32,1,500794
Polio,Wyoming,2002,45,10,507765
Polio,Wyoming,2003,41,129,514708
Polio,Wyoming,2004,46,34,521635
Polio,Wyoming,2005,49,48,528557
Polio,Wyoming,2006,49,47,535490
Polio,Wyoming,2007,49,18,542448
Polio,Wyoming,2008,37,14,549445
Polio,Wyoming,2009,38,20,556499
Polio,Wyoming,2010,43,6,563626
Polio,Wyoming,2011,41,7,570841
